thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,dp_drho_npt,dp_drho_nvt,dp_drho_tot,speed_of_sound,success
0.1108,373.3,7000000.0,Liquid,190310,5632.904354578839,-33.23282814906134,-50.70374404678204,-6.098258705990077 m^-2 kg^-1 s^2 mol K,-1.597406408735875 m^-2 kg^-1 s^2 mol K,-34274.9369910767,-36136.02770457802,-17208.320051914285,-15347.229338412963,0.0001775283116936162,347.8438931212019,307.60610592909575,-0.16883312496747815,-49.248542782026554,-49.07970965705908,-33544.44865044498,-36562.04725952282,5529.3319237914075,0.00018085367523284983,15.501601191641221,0.0645094650312137,-0.06432861135598085,-4.1232851799577475e-08,2.8784708165719087e-05,3.743783729266318e-05,7.540001091187942e-06,1.3006154892078936,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,71556.02381376042,68949.78769124116,72053.57658659776,844.5599791680464,1
0.1083,383.21,7000000.0,Liquid,190310,5564.156586812619,-24.054785562529986,-49.06306134797594,-5.90092993392681 m^-2 kg^-1 s^2 mol K,-1.5457171872188835 m^-2 kg^-1 s^2 mol K,-33631.11967014129,-35559.25258853414,-16757.796849376286,-14829.663930983439,0.00017972175735852928,352.7922988110124,311.80005697447746,-0.21804478910890626,-47.551696157993725,-47.333651368884816,-32814.805164393765,-35887.57974385549,5453.773255641055,0.00018335929147139738,20.76976239153073,0.04814691574939583,-0.04796355645792443,-3.568711690604687e-07,2.9479173044456026e-05,3.793151372378982e-05,7.72191246973387e-06,1.2867224486449214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,67333.74745306655,64644.299078042815,67830.48429794531,819.6754402124199,1
0.1059,393.11,7000000.0,Liquid,190310,5494.431464328019,-14.99224735459028,-47.477941094972145,-5.710283788072123 m^-2 kg^-1 s^2 mol K,-1.495778444067509 m^-2 kg^-1 s^2 mol K,-32991.146203311764,-34985.627437673546,-16321.574013829053,-14327.092779467266,0.00018200245220863852,357.86118594968065,316.01913264150744,-0.2771612464842488,-45.90440912424109,-45.627247877756844,-32074.787202449934,-35196.58949842223,5376.55097648842,0.00018599284269283145,27.359695931749847,0.036550113805889906,-0.03636412096319708,-6.964546628296375e-08,3.016658215302435e-05,3.841835836703707e-05,7.90197562683999e-06,1.2735403093447708,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,63225.90705994388,60454.00359129131,63722.501991113524,794.7948245482186,1
0.1041,402.58,7000000.0,Liquid,190310,5426.608865308415,-6.41493285278847,-46.00714484105492,-5.533387658825478 m^-2 kg^-1 s^2 mol K,-1.4494414445791801 m^-2 kg^-1 s^2 mol K,-32380.864963773733,-34438.161295053156,-15916.604924941272,-13859.308593661852,0.00018427714707667,362.8285996258159,320.0818774885849,-0.3441266645301257,-44.36797891545074,-44.02385225092062,-31353.61336281608,-34515.85330069866,5300.824138505228,0.00018864991063106436,35.118334075312774,0.02847515482526754,-0.028286504914636478,2.632150426506996e-07,3.0818389206212454e-05,3.8878352697301557e-05,8.072713015038886e-06,1.2615309787010007,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,59401.73413928475,56551.60796144819,59898.84432226432,770.9699406621198,1
0.102,412.64,7000000.0,Liquid,190310,5353.190780105403,2.6064623824166095,-44.48849443739789,-5.350735998291061 m^-2 kg^-1 s^2 mol K,-1.4015968143050765 m^-2 kg^-1 s^2 mol K,-31733.407262419518,-33856.65578335098,-15498.923438703117,-13375.674917771652,0.00018680447626047623,368.2348110245019,324.4258207311171,-0.42769778667249053,-42.77236122118208,-42.34466343450959,-30569.921548329432,-33767.33193897638,5218.117100057528,0.00019164000746341539,45.17779941559493,0.022134765591411473,-0.021943125583948057,1.9191065803170204e-07,3.150482013613811e-05,3.936111749523155e-05,8.252519943456127e-06,1.249368107011719,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,55454.08147793751,52521.58681228425,55952.46666703901,745.6282333204391,1
0.1007,424.22,7000000.0,Liquid,190310,5266.700066092764,12.88559276235061,-42.79006461726982,-5.146461843949465 m^-2 kg^-1 s^2 mol K,-1.3480882868685733 m^-2 kg^-1 s^2 mol K,-30987.58105382542,-33185.636890387126,-15033.235678448915,-12835.179841887215,0.00018987221361589242,374.62704427019685,329.4607249087405,-0.5416352484799385,-40.975058552276536,-40.433423303796594,-29640.500055434946,-32867.22178031572,5119.62160566193,0.0001953269356653376,59.473912823914795,0.016814094659631917,-0.01661876772396658,2.1245796233415604e-08,3.22875033461626e-05,3.990959561782644e-05,8.45753964432172e-06,1.2360694225857427,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,51058.773855692525,48032.44626842419,51559.60760029716,716.4082038187632,1
0.0989,433.21,7000000.0,Liquid,190310,5197.914265732486,20.794673859904837,-41.50399137739653,-4.991782786632475 m^-2 kg^-1 s^2 mol K,-1.3075709311170565 m^-2 kg^-1 s^2 mol K,-30406.966351891846,-32662.18069388625,-14682.236589284303,-12427.022247289897,0.00019238485840225393,379.71858870361973,333.3941051491492,-0.6446970414963498,-39.603733232193704,-38.959036190697354,-28894.904311792714,-32135.173087255207,5040.394469497266,0.00019839717031110482,72.91009190534737,0.013715522417640211,-0.013517125247329106,2.1624146029353142e-07,3.2889714897977225e-05,4.03302574239648e-05,8.615285754918595e-06,1.2262270302150045,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,47757.923169893926,44659.52145410748,48261.42980491764,693.6814379715678,1
0.0971,443.34,7000000.0,Liquid,190310,5118.487295325116,29.639008396740678,-40.08474419811165,-4.821086585992137 m^-2 kg^-1 s^2 mol K,-1.2628579699266913 m^-2 kg^-1 s^2 mol K,-29749.751455608137,-32068.293757635,-14297.123264844186,-11978.580962817321,0.00019537022215788895,385.5966267981934,337.8509593871631,-0.7779344398073725,-38.0783596761457,-37.30042523633833,-28025.025353950838,-31269.823883564764,4947.83028149074,0.0002021087917548191,90.905396604414,0.011000447029031983,-0.010798338237277164,-1.3853423297405243e-08,3.356268954506639e-05,4.079906552610763e-05,8.791567881670786e-06,1.2156077501275508,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,44156.70586592842,40977.961792804424,44664.095649936484,668.0228498505178,1
0.0943,453.47,7000000.0,Liquid,190310,5036.807485445628,38.41807170446976,-38.69327064910098,-4.653730785272964 m^-2 kg^-1 s^2 mol K,-1.219020008715676 m^-2 kg^-1 s^2 mol K,-29088.02766862059,-31468.617814127017,-13922.380372879195,-11541.790227372767,0.000198538459706789,391.63130853481147,342.3328741716872,-0.9314130740698823,-36.568637752425325,-35.637224678355444,-27118.43985092641,-30355.191531099463,4851.312389763635,0.00020612978914943093,112.4119195404174,0.008895853785687314,-0.008689723996537883,1.048319973051548e-07,3.422978109446801e-05,4.1262547567061116e-05,8.966308962297781e-06,1.205457535740119,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,40682.2172616928,37424.132271306866,41194.491634760816,642.3060063224606,1
0.0927,463.5,7000000.0,Liquid,190310,4953.470184571047,47.0524945274852,-37.339085426080224,-4.490859739336198 m^-2 kg^-1 s^2 mol K,-1.1763568051488364 m^-2 kg^-1 s^2 mol K,-28426.947482775435,-30867.550177775258,-13560.884082787074,-11120.28138778725,0.0002018786755020302,397.7701606358752,346.7941053058566,-1.1058608628783144,-35.083579527277976,-33.97771866439966,-26178.553841380606,-29393.595087371716,4751.292527897811,0.00021046904481851505,137.75656791817826,0.00725918201296913,-0.007048712968150616,-5.3318217396736145e-08,3.488453416533881e-05,4.171638114438172e-05,9.137818044147845e-06,1.1958417144589826,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,37368.37092815287,34032.8123038482,37886.56572736223,616.7808448661034,1
0.0912,473.46,7000000.0,Liquid,190310,4868.025447201521,55.57559107978122,-36.01396065855818,-4.331483862820877 m^-2 kg^-1 s^2 mol K,-1.134609142608151 m^-2 kg^-1 s^2 mol K,-27763.19003322339,-30261.800819106647,-13210.631005705694,-10712.020219822434,0.00020542209790108418,404.03879327121086,351.2463084156718,-1.3042376997511707,-33.61262236592271,-32.30838466617154,-25196.63247713788,-28375.094987832275,4646.9277814546695,0.00021519594171247504,167.6172318146286,0.005965973719849525,-0.00575077777813705,3.969762474298477e-08,3.552908991479571e-05,4.21622136271326e-05,9.30665599193098e-06,1.1866955705379496,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,34203.53872910796,30792.231555316288,34728.79702650712,591.3689650253973,1
0.0901,483.32,7000000.0,Liquid,190310,4780.515615078964,63.96873643199064,-34.71801559852066,-4.175617498444177 m^-2 kg^-1 s^2 mol K,-1.0937807780920414 m^-2 kg^-1 s^2 mol K,-27097.39760033272,-29651.666476997543,-12871.75517792054,-10317.486301255714,0.00020918245656300027,410.4274677195414,355.6744805667552,-1.5289169072387099,-32.15386284185735,-30.624945934618637,-24168.722329103563,-27294.57394193746,4537.881727670326,0.000220367136036704,202.6333972323017,0.004935020651376566,-0.004714653515339862,-9.080395102500916e-09,3.6161685916879225e-05,4.259897416881765e-05,9.472361147547994e-06,1.1780140524071552,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,31195.56405770484,27710.571083113515,31729.117155719337,566.146544420178,1
0.0881,493.29,7000000.0,Liquid,190310,4688.753092166412,72.41637478303558,-33.42034750754406,-4.019543901078624 m^-2 kg^-1 s^2 mol K,-1.052898129997544 m^-2 kg^-1 s^2 mol K,-26413.708743926367,-29022.215776129466,-12536.292554133059,-9927.785521929958,0.00021327631895795896,417.08906551774066,360.1719755574494,-1.78933440437936,-30.669113699925614,-28.879779295546253,-23062.758705569384,-26116.864387381196,4420.843087230208,0.00022620119743415964,244.6420889130932,0.0040876040768080615,-0.0038614028793739017,1.4889519661664963e-07,3.679582567768883e-05,4.303610052477261e-05,9.638470682546319e-06,1.169591923326987,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,28282.23555172904,24724.225846417157,28825.66711132597,540.5764692187163,1
0.087,503.31,7000000.0,Liquid,190310,4592.847139623305,80.87258035090863,-32.12574745395518,-3.863839303795049 m^-2 kg^-1 s^2 mol K,-1.0121121395104382 m^-2 kg^-1 s^2 mol K,-25714.158671237892,-28374.801777797213,-12205.591826747033,-9544.948720187711,0.00021772986768334241,424.0084726731479,364.71127173875374,-2.090793948177914,-29.158597630650053,-27.06780368247214,-21870.893164228186,-24831.71460269285,4295.082189972934,0.00023282441540572744,294.97157575361996,0.0033901571615675506,-0.003157332746161823,1.240987330675125e-07,3.74276042477746e-05,4.3470990631127526e-05,9.803961716202482e-06,1.161468694158063,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,25486.058029930788,21856.394506856814,26041.14668719952,514.8144604353914,1
0.0853,513.26,7000000.0,Liquid,190310,4493.54908629291,89.24209580239156,-30.84640607968216,-3.709969903807636 m^-2 kg^-1 s^2 mol K,-0.9718068691868283 m^-2 kg^-1 s^2 mol K,-25005.190813421697,-27714.883194483347,-11882.656810025683,-9172.964428964035,0.00022254124319024196,431.1258258995625,369.23710464315826,-2.4376400682573163,-27.63011546572021,-25.192475397462893,-20590.967692928305,-23435.202513357177,4160.467454837332,0.00024035760665242325,354.874319988841,0.0028178990241712752,-0.002577541417518852,-6.565824151039124e-08,3.8049522950707174e-05,4.389857950574386e-05,9.966870010139138e-06,1.1537222046808338,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,22842.242300880862,19143.411808712324,23410.892892105654,489.1773622715825,1
0.0836,523.48,7000000.0,Liquid,190310,4386.858663192174,97.81642129280978,-29.535367396078872,-3.5522881937785526 m^-2 kg^-1 s^2 mol K,-0.930502984539646 m^-2 kg^-1 s^2 mol K,-24259.896793346725,-27016.676843669942,-11555.502719170574,-8798.722668847357,0.0002279535487182376,438.7206681697518,373.9039173706849,-2.8549199835086267,-26.01657858903904,-23.161658605530413,-19152.7107486823,-21848.362838490542,4009.7249214591325,0.0002493936665451109,429.40729610575585,0.002328791357456853,-0.002079397690911742,5.3085386753082275e-08,3.868272894072694e-05,4.433347809970904e-05,1.013273494884926e-05,1.146079382549268,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,20267.045249160336,16499.588539720182,20852.043431071037,462.8032080174103,1
0.1309,302.81,10000000.0,Liquid,190310,6133.291343018387,-103.02383502674186,-65.00983013263799,-7.818885370979945 m^-2 kg^-1 s^2 mol K,-2.0481154052231623 m^-2 kg^-1 s^2 mol K,-39204.18685940458,-40091.44333976324,-20405.816677299128,-19518.560196940474,0.0001630445945044359,315.9720426873643,278.88253586836123,-0.014291014065931753,-63.32249636137404,-63.30820534730811,-38655.60885861646,-41167.15138057323,6035.6336895558115,0.0001656826857684258,0.9690723858353261,1.0319146584060537,-1.0317489757202853,2.948054316220805e-07,2.363435556650459e-05,3.371839268301015e-05,6.190893641687078e-06,1.4266685879430958,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,107514.93349230706,106053.0961099248,108570.79853532778,1037.715243094839,1
0.1279,312.96,10000000.0,Liquid,190310,6067.31715037428,-92.53942725689546,-62.73650790073011,-7.545467552377398 m^-2 kg^-1 s^2 mol K,-1.97649506296558 m^-2 kg^-1 s^2 mol K,-38494.41110432217,-39448.33039853084,-19814.31288591834,-18860.39359170968,0.00016481749267686002,320.0712547930588,282.9841569443432,-0.022341361538184463,-61.018016495510075,-60.99567513397189,-37909.76108686645,-40501.946013805355,5964.594684714183,0.00016765598550438955,1.591306819830445,0.6284143243391308,-0.6282466683536264,-6.266418495215476e-10,2.4400973517563787e-05,3.427884451113005e-05,6.391705133477522e-06,1.4048146270252777,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,102582.23002152797,101024.09514965086,103626.1893706281,1012.9430989621205,1
0.1252,323.09,10000000.0,Liquid,190310,6001.652289540603,-82.27692209613794,-60.583250840104874,-7.286490254683624 m^-2 kg^-1 s^2 mol K,-1.9086573382972611 m^-2 kg^-1 s^2 mol K,-37798.972983839005,-38819.08488743139,-19245.242373501915,-18225.130469909527,0.00016662078237067365,324.28724894839127,287.1000184506254,-0.03364156141783528,-58.827978669716074,-58.79433710829824,-37172.77300172707,-39843.76259373459,5893.421735456173,0.00016968071264674157,2.511362719361979,0.39819019064440586,-0.39802050993175914,7.893595466157421e-08,2.51573004419203e-05,3.48292013250173e-05,6.589820945599408e-06,1.3844570249270642,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,97733.77150212211,96080.92835006776,98767.24807736688,988.2408758736196,1
0.1225,333.22,10000000.0,Liquid,190310,5936.001623679379,-72.1991894470851,-58.53471666060085,-7.040108224529156 m^-2 kg^-1 s^2 mol K,-1.8441188769198333 m^-2 kg^-1 s^2 mol K,-37115.23718730077,-38201.14676312333,-18696.20847747792,-17610.298901655362,0.00016846356577984874,328.6275405139367,291.24174128895993,-0.0490375594442559,-56.73675586127248,-56.68771830182822,-36440.83681153486,-39188.4571826981,5821.763174927427,0.00017176926816719331,3.829179427486091,0.2611525573395535,-0.2609807880713863,-7.03730620443821e-08,2.5904975705123333e-05,3.537099587033058e-05,6.785670501132474e-06,1.365413203739663,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,92969.23364483926,91223.03454536054,93993.57977898156,963.5677910479616,1
0.1198,343.36,10000000.0,Liquid,190310,5870.143042844671,-62.28175030258457,-56.579294952692784,-6.804925050617384 m^-2 kg^-1 s^2 mol K,-1.7825138963268503 m^-2 kg^-1 s^2 mol K,-36441.332683263194,-37592.650567599885,-18165.58385264329,-17014.265968306598,0.00017035360002324578,333.0955990176984,295.4160139553009,-0.06946512748208857,-54.73240620012413,-54.66294107264204,-35710.765508309414,-38532.34881265964,5749.336201875623,0.00017393312286621314,5.664083823456833,0.1765510594773812,-0.176377126354515,-3.442073648329824e-08,2.6645005220919437e-05,3.5905138612257166e-05,6.979517293828436e-06,1.347537308195663,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,88291.82141969082,86453.49413207779,89308.3480166469,938.9046048480999,1
0.1177,353.41,10000000.0,Liquid,190310,5804.579057097119,-52.60712797866237,-54.7264515109202,-6.582079206349925 m^-2 kg^-1 s^2 mol K,-1.724140613566095 m^-2 kg^-1 s^2 mol K,-35782.60325708871,-36998.239680273895,-17657.364451799585,-16441.728028614405,0.00017227778106964088,337.6445750777206,299.58303922414996,-0.09563198903976652,-52.82461832588038,-52.72898633684061,-34987.16240810094,-37878.722907344636,5676.653534743259,0.0001761601256584752,8.126124763119021,0.1230598876033222,-0.12288372747766373,-1.5078694559633732e-07,2.737054843647486e-05,3.6426812855326065e-05,7.169569477282812e-06,1.330876249698473,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,83752.89732833911,81824.53925019132,84762.95348407286,914.4970904898647,1
0.1151,363.16,10000000.0,Liquid,190310,5740.5612113497145,-43.357185597118026,-53.00257867429984,-6.37474496049541 m^-2 kg^-1 s^2 mol K,-1.66983051144578 m^-2 kg^-1 s^2 mol K,-35151.19552057113,-36428.68580409763,-17180.269332738895,-15902.779049212391,0.00017419899608820321,342.1710651100259,303.655008944065,-0.1276157022670114,-51.04093138150475,-50.91331567923773,-34282.61499041824,-37238.25906681834,5605.084439360399,0.00017840944428557277,11.270874404674506,0.08872426078896398,-0.0885458513446784,-1.210355549119413e-07,2.8067260373132456e-05,3.692587211218531e-05,7.3520694606906055e-06,1.3156208201756951,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,79446.6444678323,77432.14812071309,80451.62836512162,890.8546395913389,1
0.1126,373.18,10000000.0,Liquid,190310,5674.214140033837,-33.97987862805824,-51.29965760350881,-6.169930632859492 m^-2 kg^-1 s^2 mol K,-1.6161804884900177 m^-2 kg^-1 s^2 mol K,-34509.068004572015,-35849.5005799109,-16705.494355433482,-15365.061780094595,0.00017623585845035392,346.9376915050006,307.87032851441603,-0.16829359071497246,-49.26940891586379,-49.10111532514882,-33553.22810972123,-36570.124470943556,5530.237160908635,0.00018082407153687002,15.445078386987781,0.06474554385185143,-0.06456471978031456,-4.7883077058941126e-08,2.8776258861863474e-05,3.74318194764656e-05,7.5377878410162075e-06,1.3007882524323948,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,75125.05256406803,73023.26586130001,76126.05702114243,866.5956471124707,1
0.1096,383.2,10000000.0,Liquid,190310,5607.168953843331,-24.723225451120996,-49.660000994226415,-5.972725270999727 m^-2 kg^-1 s^2 mol K,-1.564523593618956 m^-2 kg^-1 s^2 mol K,-33872.71196025558,-35275.38284551121,-16245.67046452364,-14842.999579268018,0.00017834311900207116,351.81924924778997,312.11673519551283,-0.21799030146166024,-47.55338323907775,-47.33539293761609,-32815.54652809354,-35888.26837048692,5453.850338139701,0.0001833566999458768,20.763813313650505,0.04816071040970986,-0.047977353709763984,1.251974026672542e-07,2.9478475521030566e-05,3.7931018802451824e-05,7.721729757185291e-06,1.2867361059899802,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,70912.34913487526,68724.5285755051,71910.63065078143,842.3757003053053,1
0.1078,393.09,10000000.0,Liquid,190310,5540.178088042363,-15.696019360109927,-48.097933160098584,-5.784851693852683 m^-2 kg^-1 s^2 mol K,-1.5153111100829533 m^-2 kg^-1 s^2 mol K,-33249.221012203605,-34712.55699429459,-15805.740448391429,-14342.404466300453,0.0001804996128478882,356.7489332254443,316.3382975396535,-0.27703099694224215,-45.90769278497878,-45.630661788036534,-32076.29546632364,-35198.00540254974,5376.708899211167,0.00018598737977923874,27.34489466948341,0.0365698976751221,-0.03638391029534286,5.689798854291439e-09,3.0165199697981204e-05,3.8417381061778345e-05,7.901613500099854e-06,1.2735662765842526,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,66864.04351959498,64592.55350266893,67860.88561323879,818.5085630061478,1
0.1059,402.57,10000000.0,Liquid,190310,5475.084099319944,-7.137446527085668,-46.64834552422451,-5.61050637504529 m^-2 kg^-1 s^2 mol K,-1.4696422818119472 m^-2 kg^-1 s^2 mol K,-32654.930297648105,-34175.62755104435,-15396.403093357294,-13875.705839961043,0.0001826455962793721,361.5772605068478,320.41262198143284,-0.34405018301161283,-44.36958284567377,-44.02553266266216,-31354.382795594596,-34516.58363509759,5300.905145932037,0.00018864702771891875,35.10931141711877,0.02848247258738362,-0.0282938255596647,-1.2126110959798098e-07,3.0817703825963555e-05,3.887786982937303e-05,8.072533483330772e-06,1.261543366401584,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,63088.22107469623,60737.71819643791,64084.87141262786,795.6673116429064,1
0.1042,412.6,10000000.0,Liquid,190310,5405.1469206826905,1.824534969452538,-45.160831037391205,-5.431599504553677 m^-2 kg^-1 s^2 mol K,-1.4227785793571033 m^-2 kg^-1 s^2 mol K,-32028.74231309196,-33609.20111871501,-14975.842232687397,-13395.38342706435,0.00018500884706269856,366.79476296990947,324.7522794407966,-0.4273383000716313,-42.77863837522574,-42.35130007515411,-30573.07827183943,-33770.365925838516,5218.450964256401,0.00019162774678721048,45.133710205872774,0.02215638810633123,-0.02196476035954402,1.4639226719737053e-08,3.1502102812603704e-05,3.935920967866377e-05,8.25180815501983e-06,1.2494153140442583,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,59206.99953159084,56774.20190678663,60204.749183036656,771.5407084007977,1
0.1021,424.26,10000000.0,Liquid,190310,5322.286794496425,12.13204476890356,-43.48538163444492,-5.230089259106397 m^-2 kg^-1 s^2 mol K,-1.3699940431439641 m^-2 kg^-1 s^2 mol K,-31302.78991062648,-32951.39221179201,-14502.284199562415,-12853.68189839688,0.0001878891609212157,373.00057105687415,329.83354979707036,-0.5420643457641892,-40.968914250840776,-40.42684990507659,-29637.232182336124,-32864.032744762684,5119.274699657066,0.0001953401719323616,59.52890634102769,0.01679856159747376,-0.0166032214255414,-1.8131686374545097e-08,3.22901932467902e-05,3.991147712529362e-05,8.458244249473543e-06,1.2360247218173899,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,54844.47930838406,52317.76208787736,55845.25599825505,743.5471060187596,1
0.1007,432.99,10000000.0,Liquid,190310,5259.026789925102,19.777396558164256,-42.26511517239151,-5.083324937935578 m^-2 kg^-1 s^2 mol K,-1.3315499103980455 m^-2 kg^-1 s^2 mol K,-30759.75964819596,-32458.346316914813,-14157.974098421018,-12459.387429702161,0.00019014925003153326,377.7457102866041,333.66275809575893,-0.6420110361709876,-39.637076373835804,-38.99506533766482,-28913.43030550032,-32153.470688063728,5042.364630624073,0.00019831965223749283,72.55432152379831,0.013782776532091107,-0.013584456879853615,-6.135087460279465e-08,3.287503380050768e-05,4.032001552813498e-05,8.611440119579757e-06,1.2264630896748259,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,51684.94974110565,49089.202298955526,52689.2814679897,722.6284429155243,1
0.0986,443.26,10000000.0,Liquid,190310,5183.12595914067,28.698674123923222,-40.86328157768611,-4.91472311012235 m^-2 kg^-1 s^2 mol K,-1.2873855590219903 m^-2 kg^-1 s^2 mol K,-30120.49497691931,-31876.62603816694,-13763.567846041797,-12007.436784794168,0.00019293376388749653,383.4364932953919,338.1936925542794,-0.776806036339389,-38.09033731655803,-37.31353128021864,-28032.03131683593,-31276.841625580455,4948.5760936459055,0.00020207833143841617,90.75024599867378,0.011019253876343366,-0.01081717554490495,9.551877155900002e-08,3.3557397949527454e-05,4.0795384296692394e-05,8.79018177638502e-06,1.2156897372690025,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,48086.65413788676,45411.19095610049,49096.65965622309,698.068359427502,1
